name,longitude,latitude,prov,date,key
Bombycilla garrulus,11.8941,57.6113,gbif,2016-10-26,1433133401
Bombycilla garrulus,12.5381,57.9221,gbif,2016-10-26,1433136253
Bombycilla garrulus,12.7492,56.231,gbif,2016-10-27,1433136915
Bombycilla garrulus,13.5236,56.9498,gbif,2016-10-26,1433138434
Bombycilla garrulus,13.831,58.4077,gbif,2016-10-27,1433139757
Bombycilla garrulus,11.6884,57.9851,gbif,2016-10-27,1433140430
Bombycilla garrulus,14.8519,56.6565,gbif,2016-10-28,1433146604
Bombycilla garrulus,13.8497,57.2292,gbif,2016-10-28,1433146952
Bombycilla garrulus,14.1137,57.3956,gbif,2016-10-29,1433153048
Bombycilla garrulus,12.5903,60.8988,gbif,2016-10-27,1433156338
Bombycilla garrulus,13.5653,57.4935,gbif,2016-10-29,1433156403
Bombycilla garrulus,14.1346,56.8685,gbif,2016-10-29,1433157211
Bombycilla garrulus,13.0511,56.1409,gbif,2016-10-29,1433158698
Bombycilla garrulus,14.6944,57.654,gbif,2016-10-30,1433159911
Bombycilla garrulus,13.8831,55.4382,gbif,2016-10-30,1433160022
Bombycilla garrulus,13.039,55.6094,gbif,2016-10-30,1433165925
Bombycilla garrulus,14.4516,58.4449,gbif,2016-10-30,1433167247
Bombycilla garrulus,13.8194,58.5951,gbif,2016-10-30,1433168376
Bombycilla garrulus,11.9497,57.78,gbif,2016-10-30,1433169194
Bombycilla garrulus,12.9148,55.5271,gbif,2016-10-30,1433170444
Bombycilla garrulus,13.1681,55.5797,gbif,2016-10-31,1433170820
Bombycilla garrulus,14.1366,57.4936,gbif,2016-10-31,1433171712
Bombycilla garrulus,14.3298,55.5885,gbif,2016-10-31,1433173172
Bombycilla garrulus,12.3026,57.8384,gbif,2016-10-31,1433173402
Bombycilla garrulus,12.2317,59.0272,gbif,2016-10-31,1433173747
Bombycilla garrulus,13.6247,56.5045,gbif,2016-10-31,1433174025
Bombycilla garrulus,13.7096,58.2732,gbif,2016-10-31,1433175640
Bombycilla garrulus,11.7715,58.3351,gbif,2016-10-29,1433195582
Bombycilla garrulus,12.3903,58.3576,gbif,2016-10-30,1433208422
Bombycilla garrulus,13.2457,57.3916,gbif,2016-10-30,1433310373
Bombycilla garrulus,10.996807,62.409711,gbif,2016-10-01,1425454061
Bombycilla garrulus,10.091333,63.537966,gbif,2016-10-04,1425473874
Bombycilla garrulus,10.727079,63.421251,gbif,2016-10-09,1425501127
Bombycilla garrulus,13.347393,66.813559,gbif,2016-10-10,1425506468
Bombycilla garrulus,10.1873,59.219513,gbif,2016-10-12,1425513015
Bombycilla garrulus,11.443998,63.80408,gbif,2016-10-15,1425526768
Bombycilla garrulus,10.468841,61.131486,gbif,2016-10-17,1425539096
Bombycilla garrulus,10.617871,63.575102,gbif,2016-10-18,1425548640
Bombycilla garrulus,10.728786,59.306215,gbif,2016-10-21,1425589486
Bombycilla garrulus,11.384224,59.140825,gbif,2016-10-21,1425589964
Bombycilla garrulus,11.423561,59.132765,gbif,2016-10-22,1425592888
Bombycilla garrulus,11.387494,59.129875,gbif,2016-10-22,1425592894
Bombycilla garrulus,13.545112,66.905113,gbif,2016-10-23,1425600524
Bombycilla garrulus,11.339973,59.426891,gbif,2016-10-25,1425608070
Bombycilla garrulus,10.886908,59.179568,gbif,2016-10-25,1425609369
Bombycilla garrulus,11.45829,59.136862,gbif,2016-10-27,1425616788
Bombycilla garrulus,11.491159,59.65073,gbif,2016-10-27,1425617165
Bombycilla garrulus,11.083091,60.794403,gbif,2016-10-27,1425618538
Bombycilla garrulus,10.282755,59.748501,gbif,2016-10-28,1425622005
Bombycilla garrulus,10.280248,60.136375,gbif,2016-10-29,1425624674
Bombycilla garrulus,10.626935,59.436398,gbif,2016-10-30,1425629159
Bombycilla garrulus,10.977359,59.336094,gbif,2016-10-30,1425629588
Bombycilla garrulus,10.286366,59.138452,gbif,2016-10-31,1425636028
Bombycilla garrulus,10.986782,59.20817,gbif,2016-10-31,1425636265
Bombycilla garrulus,10.44817,59.104294,gbif,2016-10-31,1425636623
Bombycilla garrulus,10.355321,63.42322,gbif,2016-10-28,1425657397
Bombycilla garrulus,10.413091,59.290827,gbif,2016-10-28,1425727710
Bombycilla garrulus,14.0827,57.4024,gbif,2016-10-08,1432971188
Bombycilla garrulus,14.5328,63.2446,gbif,2016-10-09,1432978290
Bombycilla garrulus,14.3707,62.0262,gbif,2016-10-10,1432984647
Bombycilla garrulus,12.0441,58.4066,gbif,2016-10-14,1433020192
Bombycilla garrulus,13.6287,58.0963,gbif,2016-10-17,1433045557
Bombycilla garrulus,13.5082,59.2579,gbif,2016-10-19,1433062270
Bombycilla garrulus,14.8476,56.1613,gbif,2016-10-22,1433090673
Bombycilla garrulus,12.5078,61.0147,gbif,2016-10-23,1433098620
Bombycilla garrulus,14.5251,59.3255,gbif,2016-10-21,1433104587
Bombycilla garrulus,14.8605,56.1761,gbif,2016-10-23,1433104588
Bombycilla garrulus,11.4568,58.2808,gbif,2016-10-24,1433115483
Bombycilla garrulus,14.6972,57.5022,gbif,2016-10-25,1433126077
Bombycilla garrulus,14.2689,55.5292,gbif,2016-10-26,1433131596
Bombycilla garrulus,11.2929,58.4953,gbif,2016-10-26,1433131755
Bombycilla garrulus,14.7465,56.1627,gbif,2016-10-26,1433131810
Bombycilla garrulus,13.16,58.5036,gbif,2016-10-25,1433132734
Bombycilla garrulus,13.5486,55.9357,gbif,2016-10-27,1433139276
Bombycilla garrulus,13.16,58.5036,gbif,2016-10-27,1433139377
Bombycilla garrulus,14.0766,57.6693,gbif,2016-10-26,1433139644
Bombycilla garrulus,12.5221,57.9304,gbif,2016-10-27,1433141450
Bombycilla garrulus,14.0312,57.0432,gbif,2016-10-28,1433145733
Bombycilla garrulus,13.9746,58.3997,gbif,2016-10-28,1433148422
Bombycilla garrulus,12.6974,57.7181,gbif,2016-10-28,1433148475
Bombycilla garrulus,14.3956,57.7436,gbif,2016-10-29,1433150098
Bombycilla garrulus,11.9616,57.7374,gbif,2016-10-29,1433154416
Bombycilla garrulus,12.2421,57.8364,gbif,2016-10-29,1433155258
Bombycilla garrulus,12.0197,58.4307,gbif,2016-10-29,1433155718
Bombycilla garrulus,13.9352,58.6462,gbif,2016-10-29,1433156744
Bombycilla garrulus,12.9645,55.5958,gbif,2016-10-30,1433159370
Bombycilla garrulus,14.7414,56.9702,gbif,2016-10-30,1433161047
Bombycilla garrulus,12.9327,55.5035,gbif,2016-10-30,1433161328
Bombycilla garrulus,12.8912,59.1246,gbif,2016-10-30,1433163499
Bombycilla garrulus,14.805,57.724,gbif,2016-10-30,1433164276
Bombycilla garrulus,14.9585,60.6895,gbif,2016-10-30,1433164296
Bombycilla garrulus,11.3366,58.3477,gbif,2016-10-30,1433164813
Bombycilla garrulus,14.1946,55.7529,gbif,2016-10-29,1433168869
Bombycilla garrulus,12.9593,55.601,gbif,2016-10-30,1433170719
Bombycilla garrulus,12.257578,61.324381,gbif,2016-10-16,1324557485
Bombycilla garrulus,14.4652,63.2921,gbif,2016-10-14,1433021924
Bombycilla garrulus,10.675822,60.792459,gbif,2016-10-14,1324501447
Bombycilla garrulus,10.9163,63.438549,gbif,2016-10-02,1425465674
Bombycilla garrulus,10.597713,60.624866,gbif,2016-10-12,1425512683
Bombycilla garrulus,10.862042,63.635902,gbif,2016-10-12,1425513833
Bombycilla garrulus,11.039495,63.700326,gbif,2016-10-13,1425518726
Bombycilla garrulus,14.202005,68.15222,gbif,2016-10-14,1425519428
Bombycilla garrulus,10.423745,63.430771,gbif,2016-10-16,1425533266
Bombycilla garrulus,13.363284,68.161732,gbif,2016-10-20,1425585547
Bombycilla garrulus,10.905116,59.061914,gbif,2016-10-22,1425593638
Bombycilla garrulus,10.282755,59.748501,gbif,2016-10-22,1425595125
Bombycilla garrulus,10.837563,60.805438,gbif,2016-10-22,1425595526
Bombycilla garrulus,11.833184,62.77214,gbif,2016-10-23,1425601026
Bombycilla garrulus,10.524922,59.068439,gbif,2016-10-24,1425605471
Bombycilla garrulus,10.468841,61.131486,gbif,2016-10-24,1425606406
Bombycilla garrulus,10.017841,58.979531,gbif,2016-10-25,1425608940
Bombycilla garrulus,10.941893,60.761976,gbif,2016-10-25,1425609252
Bombycilla garrulus,10.916696,59.221912,gbif,2016-10-24,1425610381
Bombycilla garrulus,11.103123,60.7132,gbif,2016-10-27,1425616315
Bombycilla garrulus,10.942909,59.213012,gbif,2016-10-27,1425620730
Bombycilla garrulus,10.527546,59.379274,gbif,2016-10-27,1425622632
Bombycilla garrulus,10.733529,59.912132,gbif,2016-10-29,1425625977
Bombycilla garrulus,10.30744,59.060908,gbif,2016-10-29,1425627128
Bombycilla garrulus,10.863039,60.712919,gbif,2016-10-29,1425628039
Bombycilla garrulus,10.686502,59.85196,gbif,2016-10-30,1425628499
Bombycilla garrulus,10.693887,59.792353,gbif,2016-10-30,1425630847
Bombycilla garrulus,10.92461,59.124606,gbif,2016-10-30,1425632125
Bombycilla garrulus,11.740936,63.403432,gbif,2016-10-30,1425633936
Bombycilla garrulus,10.837563,60.805438,gbif,2016-10-31,1425636100
Bombycilla garrulus,10.524922,59.068439,gbif,2016-10-31,1425636913
Bombycilla garrulus,11.09714,60.723323,gbif,2016-10-30,1425699296
Bombycilla garrulus,10.564161,60.291023,gbif,2016-10-30,1425703424
Bombycilla garrulus,11.612639,59.960339,gbif,2016-10-25,1425826756
Bombycilla garrulus,14.5175,60.9208,gbif,2016-10-03,1432927990
Bombycilla garrulus,14.8085,56.8795,gbif,2016-10-05,1432938382
Bombycilla garrulus,12.9144,61.3598,gbif,2016-10-05,1432942429
Bombycilla garrulus,14.3707,62.0262,gbif,2016-10-06,1432948972
Bombycilla garrulus,13.0813,63.3981,gbif,2016-10-06,1432950671
Bombycilla garrulus,13.2433,58.7923,gbif,2016-10-13,1433013678
Bombycilla garrulus,13.4434,59.3665,gbif,2016-10-16,1433036903
Bombycilla garrulus,14.5713,59.3251,gbif,2016-10-17,1433045930
Bombycilla garrulus,13.7433,59.5982,gbif,2016-10-19,1433060838
Bombycilla garrulus,11.1273,58.8879,gbif,2016-10-19,1433066401
Bombycilla garrulus,13.7248,56.5389,gbif,2016-10-18,1433081053
Bombycilla garrulus,12.6261,56.4236,gbif,2016-10-18,1433094540
Bombycilla garrulus,12.6586,58.4064,gbif,2016-10-23,1433102214
Bombycilla garrulus,14.6168,61.1184,gbif,2016-10-23,1433103413
Bombycilla garrulus,13.5684,59.3988,gbif,2016-10-20,1433104605
Bombycilla garrulus,12.2727,58.266,gbif,2016-10-23,1433107346
Bombycilla garrulus,12.3129,58.3641,gbif,2016-10-23,1433122164
Bombycilla garrulus,12.6229,58.4141,gbif,2016-10-25,1433122850
Bombycilla garrulus,12.3031,58.2916,gbif,2016-10-25,1433122967
Bombycilla garrulus,12.1469,57.4948,gbif,2016-10-26,1433129848
Bombycilla garrulus,14.8284,56.7776,gbif,2016-10-26,1433132574
Bombycilla garrulus,14.7623,59.2038,gbif,2016-10-27,1433138720
Bombycilla garrulus,14.8454,56.0085,gbif,2016-10-24,1433139254
Bombycilla garrulus,12.9711,57.7189,gbif,2016-10-27,1433141583
Bombycilla garrulus,11.2654,58.6599,gbif,2016-10-28,1433145774
Bombycilla garrulus,14.8907,56.9121,gbif,2016-10-28,1433147959
Bombycilla garrulus,14.0619,55.3826,gbif,2016-10-29,1433149988
Bombycilla garrulus,11.9063,57.6838,gbif,2016-10-29,1433155247
Bombycilla garrulus,12.3998,57.9562,gbif,2016-10-30,1433160963
Bombycilla garrulus,14.1289,56.0719,gbif,2016-10-30,1433162803
Bombycilla garrulus,14.1126,57.7481,gbif,2016-10-30,1433162986
Bombycilla garrulus,13.9658,58.1816,gbif,2016-10-30,1433163442
Bombycilla garrulus,13.1342,55.7957,gbif,2016-10-30,1433164819
Bombycilla garrulus,12.418,58.4827,gbif,2016-10-30,1433171157
Bombycilla garrulus,12.2745,58.496,gbif,2016-10-30,1433171440
Bombycilla garrulus,11.7543,58.0628,gbif,2016-10-31,1433172561
Bombycilla garrulus,11.3863,58.1561,gbif,2016-10-30,1433172630
Bombycilla garrulus,12.062,57.4569,gbif,2016-10-31,1433173043
Bombycilla garrulus,12.4509,56.3015,gbif,2016-10-31,1433192093
Bombycilla garrulus,11.9897,57.8582,gbif,2016-10-27,1433195539
Bombycilla garrulus,12.3129,58.3641,gbif,2016-10-30,1433206190
Bombycilla garrulus,10.991741,62.411583,gbif,2016-10-01,1425453945
Bombycilla garrulus,10.091333,63.537966,gbif,2016-10-08,1425494935
Bombycilla garrulus,10.709679,63.588802,gbif,2016-10-09,1425499966
Bombycilla garrulus,10.727079,63.421251,gbif,2016-10-10,1425506209
Bombycilla garrulus,12.085521,66.499641,gbif,2016-10-16,1425533129
Bombycilla garrulus,11.083091,60.794403,gbif,2016-10-17,1425538926
Bombycilla garrulus,12.083275,67.507783,gbif,2016-10-14,1425547944
Bombycilla garrulus,10.584894,60.617833,gbif,2016-10-19,1425580713
Bombycilla garrulus,12.085521,66.499641,gbif,2016-10-20,1425585916
Bombycilla garrulus,10.434794,59.271788,gbif,2016-10-20,1425585972
Bombycilla garrulus,11.120703,59.892113,gbif,2016-10-21,1425589253
Bombycilla garrulus,10.941444,60.885935,gbif,2016-10-22,1425596605
Bombycilla garrulus,10.442637,63.432061,gbif,2016-10-23,1425600208
Bombycilla garrulus,10.957237,59.202619,gbif,2016-10-22,1425602796
Bombycilla garrulus,10.654154,63.439959,gbif,2016-10-21,1425609209
Bombycilla garrulus,11.244401,59.499937,gbif,2016-10-27,1425617010
Bombycilla garrulus,11.06322,60.793013,gbif,2016-10-27,1425618440
Bombycilla garrulus,10.61302,60.966983,gbif,2016-10-27,1425618725
Bombycilla garrulus,10.742207,59.345457,gbif,2016-10-28,1425623409
Bombycilla garrulus,14.713865,67.294814,gbif,2016-10-29,1425627414
Bombycilla garrulus,10.055427,59.067996,gbif,2016-10-30,1425629004
Bombycilla garrulus,10.965546,63.481273,gbif,2016-10-26,1425629870
Bombycilla garrulus,11.416707,59.145285,gbif,2016-10-31,1425634177
Bombycilla garrulus,11.470309,58.98515,gbif,2016-10-31,1425636012
Bombycilla garrulus,10.423745,63.430771,gbif,2016-10-27,1425650830
Bombycilla garrulus,14.6552,62.0697,gbif,2016-10-08,1432964287
Bombycilla garrulus,14.527,59.7132,gbif,2016-10-13,1433017234
Bombycilla garrulus,13.0066,57.8077,gbif,2016-10-15,1433025414
Bombycilla garrulus,12.4624,58.6995,gbif,2016-10-16,1433035830
Bombycilla garrulus,14.5278,59.8204,gbif,2016-10-17,1433046979
Bombycilla garrulus,14.6569,61.0941,gbif,2016-10-19,1433063276
Bombycilla garrulus,14.1638,56.8649,gbif,2016-10-18,1433067217
Bombycilla garrulus,14.7336,61.697,gbif,2016-10-17,1433072234
Bombycilla garrulus,14.7588,63.1527,gbif,2016-10-20,1433073392
Bombycilla garrulus,13.8384,58.4188,gbif,2016-10-23,1433100738
Bombycilla garrulus,12.2983,58.9283,gbif,2016-10-23,1433103446
Bombycilla garrulus,14.1743,59.7047,gbif,2016-10-23,1433111276
Bombycilla garrulus,14.3431,55.5161,gbif,2016-10-24,1433111776
Bombycilla garrulus,12.2309,59.0285,gbif,2016-10-24,1433114325
Bombycilla garrulus,12.3304,58.3558,gbif,2016-10-24,1433123097
Bombycilla garrulus,11.9425,57.6902,gbif,2016-10-26,1433127627
Bombycilla garrulus,12.7865,56.6425,gbif,2016-10-26,1433130099
Bombycilla garrulus,12.4833,57.9221,gbif,2016-10-26,1433131864
Bombycilla garrulus,14.2328,55.4879,gbif,2016-10-26,1433132881
Bombycilla garrulus,14.1649,56.0415,gbif,2016-10-26,1433134236
Bombycilla garrulus,12.191,58.4347,gbif,2016-10-26,1433135616
Bombycilla garrulus,14.8938,57.0237,gbif,2016-10-20,1433136069
Bombycilla garrulus,14.3262,55.9223,gbif,2016-10-27,1433138712
Bombycilla garrulus,13.7977,56.2776,gbif,2016-10-27,1433138932
Bombycilla garrulus,11.9284,58.3547,gbif,2016-10-27,1433139874
Bombycilla garrulus,12.5272,57.9427,gbif,2016-10-27,1433140743
Bombycilla garrulus,12.3903,58.3576,gbif,2016-10-27,1433143222
Bombycilla garrulus,13.8045,58.5633,gbif,2016-10-27,1433143805
Bombycilla garrulus,13.0439,55.6381,gbif,2016-10-29,1433153219
Bombycilla garrulus,12.8122,55.3784,gbif,2016-10-29,1433153257
Bombycilla garrulus,13.4216,57.7762,gbif,2016-10-29,1433155896
Bombycilla garrulus,14.0205,57.049,gbif,2016-10-30,1433164107
Bombycilla garrulus,12.7429,56.2227,gbif,2016-10-30,1433167680
Bombycilla garrulus,11.6093,57.7601,gbif,2016-10-30,1433168699
Bombycilla garrulus,13.0686,55.6856,gbif,2016-10-30,1433169732
Bombycilla garrulus,11.9286,58.3585,gbif,2016-10-31,1433170536
Bombycilla garrulus,13.0146,57.886,gbif,2016-10-31,1433171655
Bombycilla garrulus,14.9179,56.6411,gbif,2016-10-31,1433174574
Bombycilla garrulus,11.5623,58.0132,gbif,2016-10-31,1433175875
Bombycilla garrulus,13.6849,56.155,gbif,2016-10-31,1433184330
Bombycilla garrulus,12.4471,56.3027,gbif,2016-10-28,1433191800
Bombycilla garrulus,11.1751,58.9012,gbif,2016-10-26,1433195800
Bombycilla garrulus,11.5557,57.982,gbif,2016-10-30,1433211858
Bombycilla garrulus,11.550188,63.813307,gbif,2016-10-06,1425486099
Bombycilla garrulus,10.597713,60.624866,gbif,2016-10-11,1425508024
Bombycilla garrulus,11.120308,60.772654,gbif,2016-10-11,1425508203
Bombycilla garrulus,10.020195,63.51131,gbif,2016-10-13,1425517028
Bombycilla garrulus,10.134012,63.611402,gbif,2016-10-13,1425518220
Bombycilla garrulus,10.336141,63.362255,gbif,2016-10-13,1425519457
Bombycilla garrulus,10.464026,59.38991,gbif,2016-10-14,1425524251
Bombycilla garrulus,14.045222,66.43527,gbif,2016-10-15,1425533696
Bombycilla garrulus,11.001613,63.221555,gbif,2016-10-16,1425534664
Bombycilla garrulus,10.468841,61.131486,gbif,2016-10-17,1425539054
Bombycilla garrulus,10.589826,63.436151,gbif,2016-10-18,1425547838
Bombycilla garrulus,11.120308,60.772654,gbif,2016-10-19,1425583230
Bombycilla garrulus,10.573072,60.35889,gbif,2016-10-20,1425584232
Bombycilla garrulus,10.823693,59.955877,gbif,2016-10-20,1425585589
Bombycilla garrulus,11.501804,63.990035,gbif,2016-10-21,1425589400
Bombycilla garrulus,10.524922,59.068439,gbif,2016-10-21,1425590899
Bombycilla garrulus,13.53215,68.078348,gbif,2016-10-23,1425598724
Bombycilla garrulus,13.55114,68.075286,gbif,2016-10-23,1425599546
Bombycilla garrulus,11.311954,59.729533000000004,gbif,2016-10-22,1425601303
Bombycilla garrulus,11.033549,60.791957,gbif,2016-10-24,1425604763
Bombycilla garrulus,10.837563,60.805438,gbif,2016-10-15,1425605670
Bombycilla garrulus,10.590895,59.917284,gbif,2016-10-25,1425608810
Bombycilla garrulus,11.14414,59.265678,gbif,2016-10-25,1425609384
Bombycilla garrulus,10.603992,59.941032,gbif,2016-10-26,1425612437
Bombycilla garrulus,10.606283,59.874367,gbif,2016-10-27,1425617509
Bombycilla garrulus,10.663793,59.429362,gbif,2016-10-28,1425623292
Bombycilla garrulus,13.012843,66.194161,gbif,2016-10-29,1425627379
Bombycilla garrulus,11.113184,59.896889,gbif,2016-10-29,1425627767
Bombycilla garrulus,10.90208,59.07867,gbif,2016-10-30,1425629440
Bombycilla garrulus,10.449994,59.282041,gbif,2016-10-29,1425630151
Bombycilla garrulus,10.881095,59.049489,gbif,2016-10-30,1425630394
Bombycilla garrulus,10.604944,59.642132,gbif,2016-10-30,1425631643
Bombycilla garrulus,10.496446,60.399805,gbif,2016-10-30,1425633557
Bombycilla garrulus,10.965546,63.481273,gbif,2016-10-12,1425635765
Bombycilla garrulus,10.837563,60.805438,gbif,2016-10-27,1425636402
Bombycilla garrulus,10.466469,60.362742,gbif,2016-10-30,1425703347
Bombycilla garrulus,14.4483,63.3919,gbif,2016-10-02,1432916426
Bombycilla garrulus,14.1601,57.785,gbif,2016-10-09,1432969267
Bombycilla garrulus,14.1679,59.7062,gbif,2016-10-09,1432979990
Bombycilla garrulus,13.7292,60.6385,gbif,2016-10-10,1432984134
Bombycilla garrulus,13.5082,59.2579,gbif,2016-10-13,1433013257
Bombycilla garrulus,14.8744,59.1452,gbif,2016-10-16,1433035283
Bombycilla garrulus,11.0062,58.8953,gbif,2016-10-17,1433044471
Bombycilla garrulus,13.5059,59.2564,gbif,2016-10-16,1433062266
Bombycilla garrulus,14.1651,57.7796,gbif,2016-10-19,1433063989
Bombycilla garrulus,13.993,56.9147,gbif,2016-10-20,1433071420
Bombycilla garrulus,12.3031,58.2916,gbif,2016-10-21,1433084953
Bombycilla garrulus,12.3495,58.3659,gbif,2016-10-21,1433087006
Bombycilla garrulus,14.8754,56.1709,gbif,2016-10-22,1433092091
Bombycilla garrulus,14.2174,57.534,gbif,2016-10-23,1433099015
Bombycilla garrulus,11.981,57.7453,gbif,2016-10-23,1433100316
Bombycilla garrulus,13.9746,58.3997,gbif,2016-10-23,1433100510
Bombycilla garrulus,12.2727,58.266,gbif,2016-10-23,1433102860
Bombycilla garrulus,12.3208,58.3568,gbif,2016-10-23,1433103444
Bombycilla garrulus,11.7468,57.7365,gbif,2016-10-24,1433113449
Bombycilla garrulus,11.5804,58.0135,gbif,2016-10-25,1433127089
Bombycilla garrulus,14.1051,57.4138,gbif,2016-10-26,1433127882
Bombycilla garrulus,12.2174,57.6874,gbif,2016-10-26,1433131203
Bombycilla garrulus,11.7013,58.0123,gbif,2016-10-26,1433136329
Bombycilla garrulus,14.1051,57.4138,gbif,2016-10-27,1433137542
Bombycilla garrulus,14.4546,59.2566,gbif,2016-10-27,1433139955
Bombycilla garrulus,14.1721,56.8626,gbif,2016-10-28,1433143978
Bombycilla garrulus,14.9507,59.3026,gbif,2016-10-28,1433144489
Bombycilla garrulus,14.2174,57.534,gbif,2016-10-28,1433144908
Bombycilla garrulus,12.9811,55.6201,gbif,2016-10-29,1433151352
Bombycilla garrulus,12.5755,57.9578,gbif,2016-10-29,1433152162
Bombycilla garrulus,12.6106,57.9985,gbif,2016-10-29,1433153566
Bombycilla garrulus,13.5127,58.2982,gbif,2016-10-29,1433157789
Bombycilla garrulus,12.4878,57.641,gbif,2016-10-30,1433161118
Bombycilla garrulus,13.4087,56.3953,gbif,2016-10-30,1433161993
Bombycilla garrulus,14.9197,56.1584,gbif,2016-10-30,1433162026
Bombycilla garrulus,12.6461,58.3933,gbif,2016-10-30,1433163206
Bombycilla garrulus,14.9585,60.6895,gbif,2016-10-29,1433164272
Bombycilla garrulus,12.5754,56.2749,gbif,2016-10-30,1433166978
Bombycilla garrulus,12.9475,55.7495,gbif,2016-10-30,1433168163
Bombycilla garrulus,14.8909,57.0319,gbif,2016-10-27,1433168708
Bombycilla garrulus,11.3863,58.1561,gbif,2016-10-30,1433169173
Bombycilla garrulus,12.7876,56.6461,gbif,2016-10-30,1433169737
Bombycilla garrulus,11.0699,58.8305,gbif,2016-10-30,1433169824
Bombycilla garrulus,13.046,56.5116,gbif,2016-10-31,1433170804
Bombycilla garrulus,12.8052,55.9015,gbif,2016-10-31,1433170915
Bombycilla garrulus,12.0546,57.8812,gbif,2016-10-31,1433171507
Bombycilla garrulus,12.7869,56.2225,gbif,2016-10-30,1433171572
Bombycilla garrulus,11.2231,58.3693,gbif,2016-10-31,1433175328
Bombycilla garrulus,13.7467,56.5774,gbif,2016-10-31,1433175485
Bombycilla garrulus,12.0684,59.3842,gbif,2016-10-15,1433175502
Bombycilla garrulus,12.0003,57.8503,gbif,2016-10-31,1433195646
Bombycilla garrulus,12.3337,58.3899,gbif,2016-10-29,1433206232
Bombycilla garrulus,12.7925,57.5529,gbif,2016-10-31,1433305372
Bombycilla garrulus,11.0035,62.401992,gbif,2016-10-01,1425454128
Bombycilla garrulus,11.286173,63.728614,gbif,2016-10-02,1425459947
Bombycilla garrulus,11.87942,65.674141,gbif,2016-10-09,1425500399
Bombycilla garrulus,10.723585,63.429497,gbif,2016-10-09,1425500999
Bombycilla garrulus,10.759697,59.954231,gbif,2016-10-11,1425512211
Bombycilla garrulus,10.862042,63.635902,gbif,2016-10-12,1425513814
Bombycilla garrulus,10.020195,63.51131,gbif,2016-10-15,1425523756
Bombycilla garrulus,11.197788,60.715999,gbif,2016-10-15,1425524870
Bombycilla garrulus,10.466092,61.113356,gbif,2016-10-17,1425539023
Bombycilla garrulus,10.468841,61.131486,gbif,2016-10-20,1425584112
Bombycilla garrulus,11.082237,63.466946,gbif,2016-10-21,1425588542
Bombycilla garrulus,11.112699,59.942175,gbif,2016-10-21,1425589210
Bombycilla garrulus,10.592727,60.717669,gbif,2016-10-21,1425589803
Bombycilla garrulus,13.88773,68.336542,gbif,2016-10-22,1425592957
Bombycilla garrulus,10.701046,60.928447,gbif,2016-10-22,1425595489
Bombycilla garrulus,10.453093,63.448136,gbif,2016-10-22,1425600716
Bombycilla garrulus,10.465077,61.111737,gbif,2016-10-23,1425600942
Bombycilla garrulus,10.47362,63.439392,gbif,2016-10-24,1425605418
Bombycilla garrulus,11.382212000000001,59.13683,gbif,2016-10-25,1425609462
Bombycilla garrulus,10.633798,59.435438,gbif,2016-10-25,1425609825
Bombycilla garrulus,10.285746,60.087072,gbif,2016-10-26,1425615780
Bombycilla garrulus,11.37118,59.130949,gbif,2016-10-28,1425621002
Bombycilla garrulus,11.274333,59.130567,gbif,2016-10-29,1425625256
Bombycilla garrulus,11.06322,60.793013,gbif,2016-10-29,1425626644
Bombycilla garrulus,10.965546,63.481273,gbif,2016-10-17,1425634982
Bombycilla garrulus,11.34768,63.742929,gbif,2016-10-31,1425638092
Bombycilla garrulus,10.94078,59.049946,gbif,2016-10-31,1425638749
Bombycilla garrulus,10.032843,58.979045,gbif,2016-10-29,1425727737
Bombycilla garrulus,10.881167,60.194875,gbif,2016-10-21,1425827014
Bombycilla garrulus,12.7865,56.6425,gbif,2016-10-21,1433082214
Bombycilla garrulus,11.4429,58.1241,gbif,2016-10-21,1433082630
Bombycilla garrulus,14.1659,57.7727,gbif,2016-10-21,1433082681
Bombycilla garrulus,14.5842,61.0059,gbif,2016-10-21,1433087486
Bombycilla garrulus,14.5081,59.3199,gbif,2016-10-21,1433087625
Bombycilla garrulus,14.8127,56.5338,gbif,2016-10-23,1433098436
Bombycilla garrulus,13.4752,59.3712,gbif,2016-10-23,1433098522
Bombycilla garrulus,13.5059,59.2564,gbif,2016-10-20,1433104525
Bombycilla garrulus,12.4938,56.2958,gbif,2016-10-22,1433105904
Bombycilla garrulus,12.5294,57.9355,gbif,2016-10-24,1433108278
Bombycilla garrulus,12.1096,57.5774,gbif,2016-10-23,1433111553
Bombycilla garrulus,11.8989,57.7341,gbif,2016-10-18,1433112961
Bombycilla garrulus,12.6909,57.7229,gbif,2016-10-24,1433115559
Bombycilla garrulus,12.3488,58.3769,gbif,2016-10-23,1433122244
Bombycilla garrulus,13.889,57.9204,gbif,2016-10-25,1433122648
Bombycilla garrulus,12.5366,57.9153,gbif,2016-10-26,1433127483
Bombycilla garrulus,14.198,55.806,gbif,2016-10-26,1433127615
Bombycilla garrulus,12.3213,58.3745,gbif,2016-10-25,1433128380
Bombycilla garrulus,12.0233,57.3738,gbif,2016-10-26,1433128872
Bombycilla garrulus,14.9507,59.3026,gbif,2016-10-26,1433130533
Bombycilla garrulus,11.8941,57.6113,gbif,2016-10-26,1433133410
Bombycilla garrulus,12.3031,58.2916,gbif,2016-10-24,1433133646
Bombycilla garrulus,12.2897,57.7815,gbif,2016-10-26,1433134359
